Provider ID,Provider Name ,Address,Governorate,Area,Provider Type,Provider Specialty,Latitude,Longitude,Phone Number
M238,Ezaby Pharmacy,"Property No. 9, Nasr City Housing and Development Company Buildings - Triangle Area - Africa Street - Nasr City",Cairo,Nasr City,Pharmacy,Pharmacy,31.37180268,30.03805984,19600    
M238,Ezaby Pharmacy,Al-Safwa Building - Mariouteya Al-Libini - Automatic Slaughterhouse Intersection - Haram - Giza,Cairo,Haram,Pharmacy,Pharmacy,31.15105298,29.98588506,19600    
M238,Ezaby Pharmacy,"No. 3, 257 Street, New Maadi - Fontana Square - Shop No. 2 - Maadi",Cairo,Maadi,Pharmacy,Pharmacy,31.25680097,29.96125955,19600    
M238,Ezaby Pharmacy,142 Queen Nazly Street - Kafr Tohormos - Giza,Cairo,Giza,Pharmacy,Pharmacy,31.18942699,30.01016389,19600    
M238,Ezaby Pharmacy,"34 A Hegaz Street, next to the Heliopolis District Presidency - in front of the Heliopolis Court",Cairo,Heliopolis,Pharmacy,Pharmacy,31.33005756,30.10551517,19600    
H785,As-Salam International Hospital,"Fifth Settlement Center, New Cairo",Cairo,New Cairo,Hospital,All Medical Specialties,30.00766923,31.42844783,2225657244    
P34,Cleopatra Polyclinics - 5th Settlement,In front of Oscar Supermarket - Behind Mobil Station - 90th Street,Cairo,New Cairo,Poly Clinics,All Medical Specialties,30.19335839,31.51067738,19668    
C929,Louran Dental Care,724 Hurria St. Louran,Alexandria,Smoha,Clinic,Dental,31.24706183,30.19335839,2034278913    
C929,Louran Dental Care,66 Fouad St.,Alexandria,Louran,Clinic,Dental,31.19868648,29.97713683,2034278913    
Y104,Egyptian Physiotherapy - Physio Egypt,"Central Axis - Building No. 243, Second District, next to Al-Najda Square, ground floor, next to Phe",Cairo,Maadi,Physiotherapy Center,Physiotherapy Center,29.95854801,29.90829857,201060040056    
Y104,Egyptian Physiotherapy - Physio Egypt,16 Mourad St. - next to the Super Gate - entrance next to Al Esraa Exchange - Ground Floor,Cairo,Mokattam,Physiotherapy Center,Physiotherapy Center,30.01848894,30.9206312,201060040056    
Y104,Egyptian Physiotherapy - Physio Egypt,Hassan Baker Street - Extension of the factory street off El Horreya Street - Beside El Nawajy Pharm,Cairo,Obour City,Physiotherapy Center,Physiotherapy Center,29.97872353,31.21449043,201060040056    
Y104,Egyptian Physiotherapy - Physio Egypt,In Front Of Helmeyet El Zaitoun Metro Station,Cairo,Haram,Physiotherapy Center,Physiotherapy Center,30.11355807,31.25048124,201060040056    
Y104,Egyptian Physiotherapy - Physio Egypt,"43 S. El Maraghy ??Street, Target Tower 2, above BTech, Rizkallah, and Heart Attack - Third Floor, A",Cairo,Helmyet Al Zeitoun,Physiotherapy Center,Physiotherapy Center,29.84854722,31.31464895,201060040056    
Y104,Egyptian Physiotherapy - Physio Egypt,"1 Hassan Mohamed Street, from Hassanein Desouki Street, top of the Mondeial bakery",Cairo,Manial,Physiotherapy Center,Physiotherapy Center,29.972547,31.33082394,201060040056    
Y104,Egyptian Physiotherapy - Physio Egypt,14 Street 293 in front of the General Petroleum Corporation and next to the new Maadi Potatoesco res,Cairo,Maadi,Physiotherapy Center,Physiotherapy Center,29.9698622,31.25325286,20225238200    
Y104,Egyptian Physiotherapy - Physio Egypt,35 Mecca Street - from the 50th Street next to Al Ibrahim Mosque - Zahraa Maadi,Cairo,Hadayk Al Maady,Physiotherapy Center,Physiotherapy Center,29.96249299,31.25627976,201060040056    
Y104,Egyptian Physiotherapy - Physio Egypt,"35 Maka Zahraa Maadi Street, off 50th Street, next to Al Ibrahim Mosque",Cairo,Maadi,Physiotherapy Center,Physiotherapy Center,29.96263782,31.30712126,201060040056    
Y104,Egyptian Physiotherapy - Physio Egypt,Street 9 in front of the children Rajab (old branch) - the highest salon Mohammed Gad,Cairo,Nasr City,Physiotherapy Center,Physiotherapy Center,30.01201816,31.30583574,201060040056    
Y104,Egyptian Physiotherapy - Physio Egypt,"17 Ezz El Din Taha Street, off Al Tayaran Street, next to Al Qanaa Pharmacy",Cairo,Maadi,Physiotherapy Center,Physiotherapy Center,30.05816859,31.32186432,201060040056    
Y104,Egyptian Physiotherapy - Physio Egypt,"Ninth District, Al Bustan St., Al Manahry Center, first floor, above Raslan Pharmacy",Cairo,6th October,Physiotherapy Center,Physiotherapy Center,30.21546391,31.32956551,201060040056    
Y104,Egyptian Physiotherapy - Physio Egypt,"City Mall Towers (intersection of Ahmed Orabi Street and May 15th Street), Tower 4, fourth floor",Cairo,Helwan,Physiotherapy Center,Physiotherapy Center,29.987942,31.45376547,201060040056    
C961,Villa Center For Dentistry,4th District - Building 23 after The Nadga Square - in front of the Construction and Housing Bank,Qalioubia,Shobra Al Kheima,Clinic,Dental,29.95972011,31.60093734,20242225781    
C961,Villa Center For Dentistry,Al Mehwar Al Markazi Rana Mall Ragab Sons - second floor - in front of Al-Ahram Center for Radiology,Cairo,Al Sheikh Zayed,Clinic,Dental,29.96757414,30.92763667,20242225781    
C961,Villa Center For Dentistry,"Royal Clinic, Al-Dwan Town, first floor, next to Zayed Specialized Hospital",Qalioubia,Shobra Al Kheima,Clinic,Dental,30.03023063,30.93618095,20242225781    
C961,Villa Center For Dentistry,Eye Smile Centre - Downtown Mall - First Floor,Marsa Matrouh,Marsa Matrouh,Clinic,Dental,30.03015788,31.00107062,20242225781    
Y89,alfa care,Alexandria Branch 127 Al-Horreya Road - Shallalat Square - corner of Fouad Street in front of Al-Zoh,Cairo,Nasr City,Physiotherapy Center,Physiotherapy Center,31.20058205,31.00089691,201122230063    
Y89,alfa care,"Beni Suef  branch, end of Corniche Road - next to the Health Insurance Hospital - first floor, uppe",Cairo,Down Town,Physiotherapy Center,Physiotherapy Center,29.0743813,29.91420243,201122230063    
Y89,alfa care,10th of Ramadan Mall Doha Branch - Building A - Third Floor - Orange Entrance before Jordanian Parki,Cairo,Down Town,Physiotherapy Center,Physiotherapy Center,30.71372536,31.11491952,201122230063    
Y89,alfa care,"6th of October Branch, 6th of October City Authority entrance - in front of 6th of October Club - Bu",Cairo,New Cairo,Physiotherapy Center,Physiotherapy Center,29.97704207,31.91262246,201122230063    
Y89,alfa care,"Dokki Branch, 7 Al-Sad Al-Aali Street - off Tahrir Street - Dokki - fourth floor",Cairo,Heliopolis,Physiotherapy Center,Physiotherapy Center,30.03927444,30.94641292,201122230063    
Y89,alfa care,Bouque Door 183 Tahrir Street - Amaera Astrand - Fourth Floor Apartment (13),Dakahlia,Mansoura,Physiotherapy Center,Physiotherapy Center,30.04437548,31.21901225,201122230063    
Y89,alfa care,"Ramses Branch 38 Ramses Street, Imad al-Din intersection next to Al-Hilal Hospital (Commercial Regis",Cairo,Dokki,Physiotherapy Center,Physiotherapy Center,30.05980945,31.24216799,201122230063    
Y89,alfa care,"Hadayek Al-Ahram Branch, Fourth Gate, Al-Khazzan Street - 243 N, first floor, above Euro Marche",Cairo,Mokattam,Physiotherapy Center,Physiotherapy Center,29.95496123,31.24491649,201122230063    
Y89,alfa care,"Hadayek Al-Qubba Branch, 93 Misr and Sudan Street - above Banque Misr - next to Al-Demerdash Metro S",Cairo,Obour City,Physiotherapy Center,Physiotherapy Center,30.07977316,31.09208343,201122230063    
Y89,alfa care,Al Haram Branch 114 Jumeirah Street - Main Haram Street - above the National Bank next to Raneen - f,Cairo,6th October,Physiotherapy Center,Physiotherapy Center,29.99294663,31.27923863,201122230063    
Y89,alfa care,"Egypt New Branch 2 Almaza - 8 Martyr Ahmed Wassafi Street, branched from Omar bin Al-Khattab Street ",Cairo,Haram,Physiotherapy Center,Physiotherapy Center,30.0839283,31.15901323,201122230063    
Y89,alfa care,Imbaba Branch: 58 Imbaba Sports Club Street - in front of Jambrika Fish - above Diasti Cafeteria,Cairo,Imbaba,Physiotherapy Center,Physiotherapy Center,30.08688938,31.34454523,1002500856    
Y89,alfa care,"Alpha Care Center for Physiotherapy, Mokattam Branch, 33, 9th Street, Mokattam - next to Dar Al-Um H",Menophia,Sadat City,Physiotherapy Center,Physiotherapy Center,30.01405243,31.21658117,201122230063    
Y89,alfa care,Nasr City Branch 31 Zuhair Sabri Street from Aviation Street next to CIB Bank,Cairo,Nasr City,Physiotherapy Center,Physiotherapy Center,30.06876259,31.28593232,201098439897    
Y89,alfa care,"Nasr City 14 Attiya al-Sawalhi Street, from Makram Obaid, in front of Sarraj Mall, Third Floor",Sharqia,Zagazig,Physiotherapy Center,Physiotherapy Center,30.05112104,31.34111134,201122230063    
Y89,alfa care,"Sway Mall branch, Mohamed Naguib axis, in front of Diyar Compound - inside Sway Mall",Gharbia,Tanta,Physiotherapy Center,Physiotherapy Center,30.0177266,31.34953352,201122230063    
Y89,alfa care,To gather the fifth (Doctor's Center) 3 Doctor's Street from Akhnatun Street (Khalaf on the Ran) and,Cairo,Hadayek Al Kobba,Physiotherapy Center,Physiotherapy Center,30.00464507,31.47545139,201122230063    
Y89,alfa care,"Obour Branch, Fifth District - 12 Samira Moussa Street, next to the Agricultural Company, first floo",Menophia,Shebeen Al Koum,Physiotherapy Center,Physiotherapy Center,30.22211074,31.42248963,201122230063    
Y89,alfa care,"Mansoura Branch, Al-Gomhouria Street - Al-Sawsan Plaza Tower - Mohamed Fathi Corner",Cairo,10th of Ramadan,Physiotherapy Center,Physiotherapy Center,31.04507,31.48076698,201122230063    
Y89,alfa care,"Tanta Branch, D Street. Nagati, off Al Bahr Street, in front of the Oncology Institute - above Sama ",Alexandria,Al Shatby,Physiotherapy Center,Physiotherapy Center,30.80030892,31.36806928,201122230063    
Y89,alfa care,"Sadat Branch (Menoufia), Second District Services Axis - Al Saad Mall - Second Floor - next to the O",Bani Suef,Bani Suef,Physiotherapy Center,Physiotherapy Center,30.36208627,30.99411398,201122230063    
Y89,alfa care,"Shebin Al-Koum? branch, Sharaf Square - Al-Kawthar Tower, above Al-Ezaby Pharmacy, fourth floor",Qalioubia,Shobra Al Kheima,Physiotherapy Center,Physiotherapy Center,30.56041282,30.51205109,201122230063    
Y89,alfa care,"Shubra Al-Kheima branch, City Mall Tower, above Carrefour and Al-Abd Halwani, tenth floor",Cairo,Hadayek Al Ahram,Physiotherapy Center,Physiotherapy Center,30.12245625,31.01016805,201122230063    
Y89,alfa care,"Zagazig branch, Al-Ghasham Street - next to Abu Ahmed Mosque",Cairo,New Cairo,Physiotherapy Center,Physiotherapy Center,30.59649894,31.25235444,201122230063    
C1093,Blenda Dental Care,1/1 Laselky St. with Nasr St. above Ogail Store - 4th floor,Cairo,Maadi,Clinic,Dental,29.97532357,31.48866296,2025175015    
Y160,Physio Cure Center,Sheikh Zayed - Majarra Mall - 26th of July Corridor - next to Ceramica Cleopatra Building B3 - secon,Cairo,New Cairo,Physiotherapy Center,Physiotherapy Center,30.02605951,31.28123679,201015005349    
Y160,Physio Cure Center,City Center Almaza Mall - Gate C3 inside Ignite Gym,Cairo,New Cairo,Physiotherapy Center,Physiotherapy Center,30.08120691,31.0150058,201015005349    
Y160,Physio Cure Center,Zahraa El Maadi - Al Morshedy Towers - Above the best times Inside Vipers Gym,Cairo,New Cairo,Physiotherapy Center,Physiotherapy Center,29.96416055,31.36630934,201015005349    
Y160,Physio Cure Center,Madinaty - All Seasons Park Mall,Cairo,6th October,Physiotherapy Center,Physiotherapy Center,30.07840433,31.30543677,201015005349    
Y160,Physio Cure Center,First Settlement - Emerald Twin Plaza Mall - next to the Police Academy,Cairo,Sherouk City,Physiotherapy Center,Physiotherapy Center,30.05353654,31.66565137,201015005349    
Y160,Physio Cure Center,Fifth Settlement - Off Al-Gezira Street - behind Concord Plaza Beside Al Yasser Schools,Cairo,Madenty,Physiotherapy Center,Physiotherapy Center,30.00922937,31.43096747,201015005349    
H8,Elrwad specilized hospital,Port saeid bahary st- beside Menof city council,Menophia,Menouf,Hospital,All Medical Specialties,30.46734076,31.42789076,20483677774    
H279,As-Salam International Hospital,"Al-Khulafaa Al-Rashidin Street from Al-Gomhoria Street - Second Floor, Assiut 2A",Cairo,Maadi,Hospital,All Medical Specialties,27.18039161,30.93375324,19885    
H311,El Sherouk Hospital - Cairo,5 Bahr El Ghazal street at the end of Ahmed Oraby street,Cairo,Mohandessein,Hospital,All Medical Specialties,30.0817009,31.18527664,20233044901    
H340,Cairo Specialized Hospital,4 Abu Obeida ElBakry Street- Roxy. ,Cairo,Heliopolis,Hospital,All Medical Specialties,30.09580321,31.20050824,20224509800    
H143,El  Katib Hospital,17 Abdulla El Kateb street-Veni Square,Cairo,Dokki,Hospital,All Medical Specialties,30.04243619,31.31753147,19038    
H182,Nile Badrawi Hospital,Maadi Corniche,Cairo,Maadi,Hospital,All Medical Specialties,29.98231843,31.21765144,20225240022    
H404,Andalusia Shalalat Hospital,"7 Mohamed Mahmoud st, Shalalat",Alexandria,Azareeta,Hospital,All Medical Specialties,31.20193486,31.23124687,16781    
H395,Andalusia Al Maadi (Al Nakhel) Hospital,Part 4G6 Laselky st.,Cairo,Maadi,Hospital,All Medical Specialties,29.97329837,29.9103222,16781    
H405,Andalusia Hospital Smouha,35 Bahaa Al Dein Ghatory st.,Alexandria,Smoha,Hospital,All Medical Specialties,31.21644857,29.94204534,16781    
H276,Dar Al Fouad Hospital - 6th October,Extension of 26th of July Street- Touristic Zone,Cairo,6th October,Hospital,All Medical Specialties,29.99764926,31.28177517,16370    
H469,Dar Al Fouad Hospital - Nasr City,Intersection of El Nasr Road with Youssef Abbas Street,Cairo,Nasr City,Hospital,All Medical Specialties,30.06585987,31.21644857,16370    
H300,Cleopatra Hospital,39 Cleopatra Street- Salah ElDin Square- Roxy- Misr Elgedida. ,Cairo,Heliopolis,Hospital,All Medical Specialties,30.09332309,30.9673296,20224143931    
H796,Cleopatra Heven Hospital,Central Axis 50 - October 6 City,Cairo,6th October,Hospital,All Medical Specialties,30.02626134,31.31960682,2038244203    
H301,Misr International Hospital,12 El Saraya street,Cairo,Dokki,Hospital,All Medical Specialties,30.04597357,31.32985264,20237608261    
H785,As-Salam International Hospital,"Shalik Tower 25 Talaat Harb Street, intersection with Al-Qadi Street, Eastern Zagazig",Sharqia,Zagazig,Hospital,All Medical Specialties,30.58636021,31.01521826,552325371    
H303,Maghraby Hospital,"Al-Marshady Towers, Zahraa Maadi, Rayhana Tower, Above Khair Zaman, Second Floor",Cairo,Mohandessein,Hospital,Ophthalmology,29.96053022,31.21601805,19505    
H303,Maghraby Hospital,112 Mohy El Din Abu El Ezz Street,Cairo,Nasr City,Hospital,Ophthalmology,30.04711999,31.50262023,19505    
H303,Maghraby Hospital,39 Abbas El Akkad Street,Gharbia,Tanta,Hospital,Ophthalmology,30.06302522,31.29057519,19505    
H303,Maghraby Hospital,Block 37 Southern Investors in front of Gate 4 American University,Cairo,Sayeda Nefeisa,Hospital,Ophthalmology,30.01594788,31.1990955,19505    
H303,Maghraby Hospital,Sayeda Nafeesa Square - in front of sayeda nafeesa mosque,Cairo,New Cairo,Hospital,Ophthalmology,30.02585684,31.33744927,19505    
H303,Maghraby Hospital,107 El Geish Street,Cairo,Maadi,Hospital,Ophthalmology,30.05937715,31.4966878,19505    
L46,Al Borg Laboratory,4 Al Adl Street - El Basateen Square,Cairo,Mohandessein,Laboratory,Laboratory,25.44432482,31.25187816,19911    
L46,Al Borg Laboratory,Iskendria Matrouh Street- Next to Koweiry Mosque,Cairo,Rehab City,Laboratory,Laboratory,31.10716687,31.26178408,19911    
L46,Al Borg Laboratory,Next to El Ameraya Bridge,Cairo,Down Town,Laboratory,Laboratory,30.3452464,30.5460396,19911    
L46,Al Borg Laboratory,"Unit No. 2, Alexandria-Matrouh Road, Kilo 21 - Al-Amriya Section (Al-Oyoun Center Building)",Cairo,Helmyet Al Zeitoun,Laboratory,Laboratory,31.07866268,29.78267516,19911    
L46,Al Borg Laboratory,Nasyt crossrods amin hasona street with adel mostafa shawky street-elsraya tower-above elkahira bank,Cairo,Ain Shams,Laboratory,Laboratory,31.24120994,31.13875254,19911    
L46,Al Borg Laboratory,514 Horeya Road - Ministry Station,Cairo,Hadayek Al Kobba,Laboratory,Laboratory,30.35742514,29.7354056,19911    
L46,Al Borg Laboratory,84Omar lotfy street-arak tower plaza-el ibrahimia,Cairo,Tahrir,Laboratory,Laboratory,31.21436541,29.98834146,19911    
L46,Al Borg Laboratory,427 Gamal Abdel Nasser Street,Cairo,Manial,Laboratory,Laboratory,31.27739516,30.51306728,19911    
L46,Al Borg Laboratory,22 Moharam bek el raeesy street infront of ana misho,Cairo,Sayeda Zeinab,Laboratory,Laboratory,31.19214824,29.9252825,19911    
L46,Al Borg Laboratory,68 Alexandria Street,Cairo,Shoubra,Laboratory,Laboratory,31.18755401,30.00877973,19911    
L46,Al Borg Laboratory,Kilo 162 marsa matrouh way-la vista bay,Cairo,Shoubra,Laboratory,Laboratory,30.97075786,29.90804761,19911    
L46,Al Borg Laboratory,14 Medical University Street ,Qalioubia,Shobra Al Kheima,Laboratory,Laboratory,31.20143281,29.9107099,19911    
L46,Al Borg Laboratory,90 Fawzi Moaaz Street - Sama El Horeya Tower - Next to Ali Ibn Abi Taleb Mosque,Cairo,Maadi,Laboratory,Laboratory,31.21386446,28.7393988,19911    
L46,Al Borg Laboratory,10 Galaa Street,Cairo,Maadi,Laboratory,Laboratory,31.2469887,29.90283126,19911    
L46,Al Borg Laboratory,El salam tower-khafgy street-infront of mahfouz pharmacy,Cairo,Helwan,Laboratory,Laboratory,31.26681694,29.94464889,19911    
L46,Al Borg Laboratory,135 El azhar university street infront of moderyet el sheoun el sehya dr adwa nafea tower-1st floor,Cairo,Haram,Laboratory,Laboratory,27.20584176,29.97950142,19911    
L46,Al Borg Laboratory,19 Gomhoreya Street - El Rayee Tower,Cairo,Haram,Laboratory,Laboratory,27.18735979,29.99364638,19911    
L46,Al Borg Laboratory,2 El Mahata Square - Khaled Ibn EL Waleed Towers,Cairo,Haram,Laboratory,Laboratory,27.18821693,31.16452182,19911    
L46,Al Borg Laboratory,Othman ibn affan street takseem abo gabal beside shendy hospital-1st floor,Cairo,Hadayek Al Ahram,Laboratory,Laboratory,27.1827943,31.18663633,19911    
L46,Al Borg Laboratory,11 National Bank St. - behind the Tax Authority - Manfalut - Assiut Governorate,Cairo,Faisel,Laboratory,Laboratory,27.31005533,31.18324605,19911    
L46,Al Borg Laboratory,El galaa street-el kosya city-infront of el ahly bank,Cairo,Bolaak Al Dakror,Laboratory,Laboratory,27.18698733,31.19243246,19911    
L46,Al Borg Laboratory,93 Nile Corniche- Above Bank Alexandria,Gharbia,Tanta,Laboratory,Laboratory,24.08971994,30.96370982,19911    
L46,Al Borg Laboratory,El bahary square crossroads of 23 July street with magles el madina infront of edfu sentral,Gharbia,Tanta,Laboratory,Laboratory,24.98220845,31.1812859,19911    
L46,Al Borg Laboratory,67 Salah Salem - In front of Train Station,Gharbia,Al Mahala Al Kobra,Laboratory,Laboratory,24.67690255,32.89473637,19911    
L46,Al Borg Laboratory,Al-Ibrahimiya Street - Al-Atebaa Tower - Al-Fashn Center,Gharbia,Kafr Al Zayat,Laboratory,Laboratory,28.819747,32.88181399,19911    
L46,Al Borg Laboratory,Intersection of Saad Zaghlool with El Madares street,Dakahlia,Mansoura,Laboratory,Laboratory,30.46828042,33.02452358,19911    
L46,Al Borg Laboratory,1030 Banks district-beside el ahly el masry bank-new bani sueif city-1st floor,Dakahlia,Sinbelawein,Laboratory,Laboratory,29.05089769,30.90110333,19911    
L46,Al Borg Laboratory,3 Dr. Ali Shafeay Street - beside Omar Afandy,Cairo,Mohandessein,Laboratory,Laboratory,29.0746946,30.95868669,19911    
L46,Al Borg Laboratory,Hadit Al Madina Tower - Salah Salem Street - next to the National Bank,Cairo,Heliopolis,Laboratory,Laboratory,29.07617134,31.11722594,19911    
L46,Al Borg Laboratory,Portsaid street beside ambulance,Cairo,Heliopolis,Laboratory,Laboratory,29.07160853,31.09775642,19911    
L46,Al Borg Laboratory,El Shaarawy street doctors tower-above rady pharmacy,Cairo,Heliopolis,Laboratory,Laboratory,30.17713899,31.08867463,19911    
L46,Al Borg Laboratory,"26 Mohamed Amer, Al-Zahraa Division - next to Banque Misr",Cairo,Nasr City,Laboratory,Laboratory,31.0984787,31.0966644,19911    
L46,Al Borg Laboratory,El nagar tower-el gomhoria street-agriculture mosque square,Cairo,Nasr City,Laboratory,Laboratory,31.19587075,31.26032894,19911    
L46,Al Borg Laboratory,24 Ahmed Orabi Streer - El Saaa Square,Cairo,Nasr City,Laboratory,Laboratory,31.03935779,30.31497534,19911    
L46,Al Borg Laboratory,Intersection of Ramsis with Thawra Street - El Gemea Square,Cairo,Nasr City,Laboratory,Laboratory,30.88708554,30.12148567,19911    
L46,Al Borg Laboratory,7 Port Saied Street - Al Ahly For Real Estate Development Building,Cairo,Al Sheikh Zayed,Laboratory,Laboratory,31.13371216,30.47028539,19911    
L46,Al Borg Laboratory,Delta Railway Street - New Mansheya in front of the General Hospital,Cairo,Dar Al Salam,Laboratory,Laboratory,31.18200875,30.66970252,19911    
L46,Al Borg Laboratory,El tahrir street-beside the new ahly bank,Cairo,Gesr Al Swiss,Laboratory,Laboratory,30.83014344,30.1317632,19911    
L46,Al Borg Laboratory,"9 Desert Rose Commercial Center, Kilo 80, Misr-Alexandria Desert Road, 2nd District - New Nubaria",Cairo,Obour City,Laboratory,Laboratory,30.67569722,30.51852786,19911    
L46,Al Borg Laboratory,2 El geish street with galal street-beside rashid museum,Alexandria,Al Wezara,Laboratory,Laboratory,31.39413431,30.5303571,19911    
